Name,ID,Year,Overs,Matches,Runs,Wickets,4W,Average,StrikeRate,EconomyRate
Hasan Jamil,2716,1977,6.0,0,39,0,0,0.0,0.0,4.88
Hasan Jamil,2716,1978,29.0,3,115,8,0,14.38,23.0,3.75
Haseeb Amjad,4279,2014,35.0,3,194,5,0,38.8,42.0,5.54
Haseeb Amjad,4279,2015,17.0,2,81,5,0,16.2,20.4,4.76
Haseeb Amjad,4279,2016,5.0,2,13,1,0,13.0,30.0,2.6
Hashmatullah Shahidi,4239,2014,2.0,0,17,0,0,0.0,0.0,8.5
Hashmatullah Shahidi,4239,2017,1.0,0,8,0,0,0.0,0.0,8.0
Hasibul Hussain,2241,1995,14.0,2,72,2,0,36.0,42.0,5.14
Hasibul Hussain,2241,1997,50.0,3,367,7,0,52.43,42.86,7.34
Hasibul Hussain,2241,1998,43.2,2,197,4,0,49.25,65.0,4.55
Hasibul Hussain,2241,1999,80.5,6,426,14,1,30.43,34.64,5.27
Hasibul Hussain,2241,2000,15.0,0,97,1,0,97.0,90.0,6.47
Hasibul Hussain,2241,2001,3.0,0,27,0,0,0.0,0.0,9.0
Hasibul Hussain,2241,2003,17.0,0,98,1,0,98.0,102.0,5.76
Hasibul Hussain,2241,2004,6.0,0,53,0,0,0.0,0.0,8.83
Hasti Gul,3670,2009,19.0,1,73,3,0,24.33,38.0,3.84
"Hastings, J W",3831,2010,16.0,1,71,2,0,35.5,48.0,4.44
"Hastings, J W",3831,2011,75.0,0,339,6,0,56.5,75.0,4.52
"Hastings, J W",3831,2015,16.2,2,77,3,0,25.67,32.67,4.71
"Hastings, J W",3831,2016,131.2,4,700,29,2,24.14,27.17,5.33
"Hastings, J W",3831,2017,9.0,0,69,2,0,34.5,27.0,7.67
"Hauritz, N M",3016,2002,39.0,0,185,7,1,26.43,33.43,4.74
"Hauritz, N M",3016,2003,21.0,1,123,2,0,61.5,63.0,5.86
"Hauritz, N M",3016,2009,238.0,10,1025,35,1,29.29,40.8,4.31
"Hauritz, N M",3016,2010,148.0,1,783,19,0,41.21,46.74,5.29
"Hauritz, N M",3016,2011,8.0,0,36,0,0,0.0,0.0,4.5
"Hayden, M L",1976,2000,1.0,0,18,0,0,0.0,0.0,18.0
"Hayes, R L",2717,1995,7.0,0,31,0,0,0.0,0.0,4.43
"Haynes, R C",2718,1989,23.0,1,126,3,0,42.0,46.0,5.48
"Haynes, R C",2718,1990,8.0,0,29,1,0,29.0,48.0,3.63
"Haynes, R C",2718,1991,14.0,0,69,1,0,69.0,84.0,4.93
"Hayward, M",2202,1998,4.0,0,35,0,0,0.0,0.0,8.75
"Hayward, M",2202,2000,129.3,5,656,17,1,38.59,45.71,5.07
"Hayward, M",2202,2001,16.0,0,57,3,0,19.0,32.0,3.56
"Hayward, M",2202,2002,16.0,0,110,1,0,110.0,96.0,6.88
"Hazlewood, J R",3799,2010,7.0,0,41,1,0,41.0,42.0,5.86
"Hazlewood, J R",3799,2013,2.0,0,6,0,0,0.0,0.0,3.0
"Hazlewood, J R",3799,2014,38.1,3,184,9,1,20.44,25.44,4.82
"Hazlewood, J R",3799,2015,54.0,7,214,9,1,23.78,36.0,3.96
"Hazlewood, J R",3799,2016,137.2,10,656,26,1,25.23,31.69,4.78
"Hazlewood, J R",3799,2017,86.5,2,426,19,1,22.42,27.42,4.91
"Hazlewood, J R",3799,2018,57.0,3,284,8,0,35.5,42.75,4.98
"Hazlewood, J R",3799,2020,39.3,2,192,6,0,32.0,39.5,4.86
"Head, T M",4386,2016,50.0,0,300,6,0,50.0,50.0,6.0
"Head, T M",4386,2017,67.4,0,367,6,0,61.17,67.67,5.42
"Head, T M",4386,2018,9.5,0,70,0,0,0.0,0.0,7.12
"Headley, D W",2101,1996,17.0,0,84,0,0,0.0,0.0,4.94
"Headley, D W",2101,1997,39.0,1,170,5,0,34.0,46.8,4.36
"Headley, D W",2101,1998,17.0,0,131,3,0,43.67,34.0,7.71
"Headley, D W",2101,1999,26.0,1,135,3,0,45.0,52.0,5.19
"Heggelman, T J",3818,2011,17.0,0,86,5,0,17.2,20.4,5.06
"Hekure, R",5482,2019,10.0,1,32,2,0,16.0,30.0,3.2
"Hemp, D L",3441,2006,17.0,0,87,1,0,87.0,102.0,5.12
"Hemp, D L",3441,2007,2.0,0,32,0,0,0.0,0.0,16.0
"Hemraj, C",4821,2018,1.1,0,9,0,0,0.0,0.0,7.71
"Henderson, C W",2985,2001,36.1,2,132,7,1,18.86,31.0,3.65
"Hendricks, B E",4273,2019,21.0,1,106,1,0,106.0,126.0,5.05
"Hendricks, B E",4273,2020,18.0,0,105,4,0,26.25,27.0,5.83
"Hendricks, R R",4340,2019,7.0,0,47,1,0,47.0,42.0,6.71
"Henriques, M C",3680,2009,15.0,0,84,1,0,84.0,90.0,5.6
"Henriques, M C",3680,2013,12.0,1,39,3,0,13.0,24.0,3.25
"Henriques, M C",3680,2015,7.0,0,34,1,0,34.0,42.0,4.86
"Henriques, M C",3680,2016,14.0,0,88,1,0,88.0,84.0,6.29
"Henriques, M C",3680,2017,11.0,0,61,1,0,61.0,66.0,5.55
"Henry, C C",2719,1979,15.0,0,53,2,0,26.5,45.0,3.53
"Henry, M J",4257,2014,56.0,3,290,19,3,15.26,17.68,5.18
"Henry, M J",4257,2015,98.3,7,556,17,2,32.71,34.76,5.64
"Henry, M J",4257,2016,101.2,2,610,22,1,27.73,27.64,6.02
"Henry, M J",4257,2017,30.0,2,139,5,0,27.8,36.0,4.63
"Henry, M J",4257,2018,20.0,1,106,5,1,21.2,24.0,5.3
"Henry, M J",4257,2019,144.4,12,736,24,2,30.67,36.17,5.09
"Herath, H M R K B",2185,2004,39.0,2,149,5,0,29.8,46.8,3.82
"Herath, H M R K B",2185,2010,17.0,0,66,4,0,16.5,25.5,3.88
"Herath, H M R K B",2185,2011,56.2,3,268,5,0,53.6,67.6,4.76
"Herath, H M R K B",2185,2012,171.0,3,749,14,0,53.5,73.29,4.38
"Herath, H M R K B",2185,2013,124.5,6,509,26,1,19.58,28.81,4.08
"Herath, H M R K B",2185,2014,68.2,2,345,13,0,26.54,31.54,5.05
"Herath, H M R K B",2185,2015,63.5,2,276,7,0,39.43,54.71,4.32
"Higgins, R S",3347,2006,90.4,6,380,13,1,29.23,41.85,4.19
"Hilfenhaus, B W",3455,2007,7.0,1,26,1,0,26.0,42.0,3.71
"Hilfenhaus, B W",3455,2009,119.2,10,691,17,0,40.65,42.12,5.79
"Hilfenhaus, B W",3455,2012,76.2,5,358,11,1,32.55,41.64,4.69
"Hinds, R O",3004,2001,5.0,0,27,0,0,0.0,0.0,5.4
"Hinds, R O",3004,2002,51.5,0,287,6,0,47.83,51.83,5.54
"Hinds, R O",3004,2004,11.0,0,36,0,0,0.0,0.0,3.27
"Hinds, W W",2216,1999,10.0,0,63,1,0,63.0,60.0,6.3
"Hinds, W W",2216,2000,3.0,0,14,1,0,14.0,18.0,4.67
"Hinds, W W",2216,2001,5.0,0,23,1,0,23.0,30.0,4.6
"Hinds, W W",2216,2002,1.0,0,16,0,0,0.0,0.0,16.0
"Hinds, W W",2216,2003,47.5,0,232,10,0,23.2,28.7,4.85
"Hinds, W W",2216,2004,20.0,3,51,5,0,10.2,24.0,2.55
"Hinds, W W",2216,2005,46.4,0,294,7,0,42.0,40.0,6.3
"Hinds, W W",2216,2006,24.0,0,144,3,0,48.0,48.0,6.0
"Hiri, H",4529,2016,3.0,0,30,0,0,0.0,0.0,10.0
"Hiri, H",4529,2019,7.0,0,26,2,0,13.0,21.0,3.71
"Hitchcock, P A",3021,2002,44.0,5,196,7,0,28.0,37.71,4.45
"Hitchcock, P A",3021,2003,41.0,0,216,5,0,43.2,49.2,5.27
"Hitchcock, P A",3021,2008,7.0,0,56,0,0,0.0,0.0,8.0
"Hodge, B J",3330,2006,3.0,0,16,0,0,0.0,0.0,5.33
"Hodge, B J",3330,2007,8.0,0,35,1,0,35.0,48.0,4.38
"Hodsoll, K C",3512,2007,5.0,0,28,1,0,28.0,30.0,5.6
"Hodsoll, K C",3512,2008,12.0,1,72,2,0,36.0,36.0,6.0
"Hoffmann, P J C",3403,2006,32.0,3,117,4,0,29.25,48.0,3.66
"Hoffmann, P J C",3403,2007,91.5,2,438,12,0,36.5,45.92,4.77
"Hogg, G B",2068,1996,49.1,3,218,3,0,72.67,98.33,4.43
"Hogg, G B",2068,2002,10.0,0,43,1,0,43.0,60.0,4.3
"Hogg, G B",2068,2003,242.0,11,1027,33,0,31.12,44.0,4.24
"Hogg, G B",2068,2004,102.0,3,483,20,1,24.15,30.6,4.74
"Hogg, G B",2068,2005,132.5,2,649,27,1,24.04,29.52,4.89
"Hogg, G B",2068,2006,141.0,3,624,26,0,24.0,32.54,4.43
"Hogg, G B",2068,2007,195.5,9,908,38,3,23.89,30.92,4.64
"Hogg, G B",2068,2008,54.3,5,236,8,0,29.5,40.88,4.33
"Hogg, V R",2722,1983,15.0,4,49,0,0,0.0,0.0,3.27
"Hoggard, M J",2224,2001,38.0,3,139,10,1,13.9,22.8,3.66
"Hoggard, M J",2224,2002,113.5,6,607,17,0,35.71,40.18,5.33
"Hoggard, M J",2224,2003,10.5,0,71,0,0,0.0,0.0,6.55
"Hoggard, M J",2224,2005,38.0,4,217,5,0,43.4,45.6,5.71
"Hoggard, M J",2224,2006,17.0,0,118,0,0,0.0,0.0,6.94
"Holder, J O",3998,2013,95.2,8,474,17,1,27.88,33.65,4.97
"Holder, J O",3998,2014,64.0,3,357,12,0,29.75,32.0,5.58
"Holder, J O",3998,2015,112.0,10,711,19,2,37.42,35.37,6.35
"Holder, J O",3998,2016,114.0,4,584,20,0,29.2,34.2,5.12
"Holder, J O",3998,2017,168.0,11,891,23,1,38.74,43.83,5.3
"Holder, J O",3998,2018,123.0,1,685,21,2,32.62,35.14,5.57
"Holder, J O",3998,2019,186.5,11,1075,21,0,51.19,53.38,5.75
"Holder, J O",3998,2020,28.0,0,171,3,0,57.0,56.0,6.11
"Holland, I G",5759,2019,23.0,0,100,5,0,20.0,27.6,4.35
"Holland, I G",5759,2020,22.5,2,109,2,0,54.5,68.5,4.77
"Hollioake, A J",2105,1996,15.3,1,68,8,2,8.5,11.63,4.39
"Hollioake, A J",2105,1997,52.2,1,246,8,0,30.75,39.25,4.7
"Hollioake, A J",2105,1998,41.3,0,264,6,0,44.0,41.5,6.36
"Hollioake, A J",2105,1999,92.0,1,441,10,0,44.1,55.2,4.79
"Hollioake, B C",2106,1997,7.0,0,36,0,0,0.0,0.0,5.14
"Hollioake, B C",2106,1998,14.0,0,61,2,0,30.5,42.0,4.36
"Hollioake, B C",2106,1999,4.0,0,25,0,0,0.0,0.0,6.25
"Hollioake, B C",2106,2001,67.0,3,326,5,0,65.2,80.4,4.87
"Hollioake, B C",2106,2002,15.0,0,84,1,0,84.0,90.0,5.6
"Hollis, D W",3587,2008,7.0,0,43,0,0,0.0,0.0,6.14
"Hondo, D T",2984,2001,9.0,0,66,0,0,0.0,0.0,7.33
"Hondo, D T",2984,2002,87.3,6,522,21,3,24.86,25.0,5.97
"Hondo, D T",2984,2003,108.3,9,525,13,0,40.38,50.08,4.84
"Hondo, D T",2984,2004,160.5,6,908,21,0,43.24,45.95,5.65
"Hondo, D T",2984,2005,31.0,0,150,6,0,25.0,31.0,4.84
"Hooper, C K",3508,2007,8.1,0,66,1,0,66.0,49.0,8.08
"Hooper, C K",3508,2010,20.0,1,115,2,0,57.5,60.0,5.75
"Hopes, J R",3273,2005,10.0,1,38,1,0,38.0,60.0,3.8
"Hopes, J R",3273,2006,46.0,6,231,3,0,77.0,92.0,5.02
"Hopes, J R",3273,2007,54.0,0,232,9,0,25.78,36.0,4.3
"Hopes, J R",3273,2008,99.5,12,383,14,0,27.36,42.79,3.84
"Hopes, J R",3273,2009,199.1,9,910,27,0,33.7,44.26,4.57
"Hopes, J R",3273,2010,117.1,4,590,13,1,45.38,54.08,5.04
"Huckle, A G",2109,1997,29.0,2,146,2,0,73.0,87.0,5.03
"Huckle, A G",2109,1998,70.0,1,329,1,0,329.0,420.0,4.7
"Huckle, A G",2109,1999,44.0,1,186,4,0,46.5,66.0,4.23
"Hurdle, K A D",3380,2006,64.5,5,310,12,0,25.83,32.42,4.78
"Hurdle, K A D",3380,2007,86.0,2,522,11,0,47.45,46.91,6.07
"Hurley, R O",3120,2003,25.0,1,111,2,0,55.5,75.0,4.44
"Hurley, R O",3120,2004,38.0,1,202,3,0,67.33,76.0,5.32
Hussain Talat,4746,2019,2.0,0,16,0,0,0.0,0.0,8.0
"Hussey, D J",3595,2008,6.5,0,36,1,0,36.0,41.0,5.27
"Hussey, D J",3595,2009,36.0,0,194,2,0,97.0,108.0,5.39
"Hussey, D J",3595,2011,45.0,1,233,11,1,21.18,24.55,5.18
"Hussey, D J",3595,2012,40.5,0,211,4,1,52.75,61.25,5.17
"Hussey, D J",3595,2013,5.0,0,24,0,0,0.0,0.0,4.8
"Hussey, M E K",3160,2004,3.0,0,15,0,0,0.0,0.0,5.0
"Hussey, M E K",3160,2005,12.0,0,77,1,0,77.0,72.0,6.42
"Hussey, M E K",3160,2006,15.0,2,63,1,0,63.0,90.0,4.2
"Hussey, M E K",3160,2007,2.0,0,12,0,0,0.0,0.0,6.0
"Hussey, M E K",3160,2009,3.0,0,26,0,0,0.0,0.0,8.67
"Hussey, M E K",3160,2010,4.0,0,34,0,0,0.0,0.0,8.5
"Hussey, M E K",3160,2012,1.0,0,8,0,0,0.0,0.0,8.0
"Hutchinson, E H",4961,2019,13.0,0,82,0,0,0.0,0.0,6.31
"Hutchinson, E H",4961,2020,12.0,2,38,1,0,38.0,72.0,3.17
"Ifill, N",3096,2003,12.0,0,88,0,0,0.0,0.0,7.33
Iftikhar Ahmed,4488,2015,10.0,0,49,1,0,49.0,60.0,4.9
Iftikhar Ahmed,4488,2019,13.0,2,52,0,0,0.0,0.0,4.0
Iftikhar Anjum,3231,2004,15.0,2,73,1,0,73.0,90.0,4.87
Iftikhar Anjum,3231,2005,82.0,4,399,7,0,57.0,70.29,4.87
Iftikhar Anjum,3231,2006,96.5,12,427,11,0,38.82,52.82,4.41
Iftikhar Anjum,3231,2007,115.4,8,558,23,0,24.26,30.17,4.82
Iftikhar Anjum,3231,2008,115.0,11,624,24,1,26.0,28.75,5.43
Iftikhar Anjum,3231,2009,49.3,3,246,10,2,24.6,29.7,4.97
Iftikhar Anjum,3231,2010,19.2,1,103,1,0,103.0,116.0,5.33
Ijaz Ahmed,2034,1997,5.0,0,25,1,0,25.0,30.0,5.0
Ilyas Gul,3187,2004,19.0,0,113,4,0,28.25,28.5,5.95
Imad Wasim,4423,2015,35.1,1,158,7,0,22.57,30.14,4.49
Imad Wasim,4423,2016,71.4,0,332,12,1,27.67,35.83,4.63
Imad Wasim,4423,2017,103.4,3,455,9,0,50.56,69.11,4.39
Imad Wasim,4423,2018,13.0,0,62,1,0,62.0,78.0,4.77
Imad Wasim,4423,2019,162.0,4,858,13,0,66.0,74.77,5.3
Imran Farhat,2260,2001,1.3,0,12,0,0,0.0,0.0,8.0
Imran Farhat,2260,2003,5.0,0,40,1,0,40.0,30.0,8.0
Imran Farhat,2260,2004,7.2,2,33,4,0,8.25,11.0,4.5
Imran Farhat,2260,2006,0.3,0,4,0,0,0.0,0.0,8.0
Imran Farhat,2260,2010,5.0,0,21,1,0,21.0,30.0,4.2
Imran Haider,4617,2017,62.0,2,275,16,2,17.19,23.25,4.44
Imran Haider,4617,2018,48.0,3,308,7,0,44.0,41.14,6.42
Imran Haider,4617,2019,47.1,1,258,9,0,28.67,31.44,5.47
Imran Nazir,2174,2000,4.1,0,19,1,0,19.0,25.0,4.56
Imran Nazir,2174,2004,4.0,0,29,0,0,0.0,0.0,7.25
Imran Tahir,3850,2011,39.3,2,150,14,2,10.71,16.93,3.8
Imran Tahir,3850,2013,63.0,4,296,12,1,24.67,31.5,4.7
Imran Tahir,3850,2014,127.1,4,549,21,0,26.14,36.33,4.32
Imran Tahir,3850,2015,198.5,9,932,37,3,25.19,32.24,4.69
Imran Tahir,3850,2016,131.0,2,675,27,1,25.0,29.11,5.15
Imran Tahir,3850,2017,145.2,7,672,27,1,24.89,32.3,4.62
Imran Tahir,3850,2018,78.4,4,401,13,1,30.85,36.31,5.1
Imran Tahir,3850,2019,140.0,4,622,22,1,28.27,38.18,4.44
"Ingram, C A",3823,2013,1.0,0,17,0,0,0.0,0.0,17.0
Inzamam-ul-Haq,1794,1991,3.0,0,24,1,0,24.0,18.0,8.0
Inzamam-ul-Haq,1794,1992,2.4,0,18,1,0,18.0,16.0,6.75
Inzamam-ul-Haq,1794,1996,1.0,0,10,0,0,0.0,0.0,10.0
Inzamam-ul-Haq,1794,2002,3.0,1,12,1,0,12.0,18.0,4.0
"Iqbal, M M",3655,2009,15.0,0,91,2,0,45.5,45.0,6.07
"Iqbal, M M",3655,2010,28.0,0,158,2,0,79.0,84.0,5.64
"Iqbal, M M",3655,2013,2.0,0,21,0,0,0.0,0.0,10.5
"Iqbal Qasim, M",1410,1977,7.0,2,16,2,0,8.0,28.0,1.71
"Iqbal Qasim, M",1410,1978,19.0,4,79,1,0,79.0,128.0,3.7
"Iqbal Qasim, M",1410,1980,16.0,2,58,1,0,58.0,96.0,3.63
"Iqbal Qasim, M",1410,1981,10.0,0,49,0,0,0.0,0.0,4.9
"Iqbal Qasim, M",1410,1982,20.0,0,157,2,0,78.5,60.0,7.85
"Iqbal Qasim, M",1410,1985,25.0,1,128,3,0,42.67,50.0,5.12
"Iqbal Qasim, M",1410,1988,9.0,3,13,3,0,4.33,18.0,1.44
Iqbal Sikander,2728,1992,35.0,2,147,3,0,49.0,70.0,4.2
"Irani, R C",2057,1996,20.5,1,115,1,0,115.0,125.0,5.52
"Irani, R C",2057,1997,34.0,0,131,3,0,43.67,68.0,3.85
"Irani, R C",2057,2002,100.0,3,459,13,2,35.31,46.15,4.59
"Irani, R C",2057,2003,59.0,1,284,7,0,40.57,50.57,4.81
"Ireland, A J",3318,2005,37.0,0,226,8,0,28.25,27.75,6.11
"Ireland, A J",3318,2006,138.0,12,675,20,0,33.75,41.4,4.89
"Ireland, A J",3318,2007,46.0,2,214,10,0,21.4,27.6,4.65
Irfan Ahmed,3564,2008,16.0,0,112,2,0,56.0,48.0,7.0
Irfan Ahmed,3564,2014,32.2,1,187,6,0,31.17,32.33,5.78
Irfan Bhatti,2729,1993,8.0,0,22,2,0,11.0,24.0,2.75
Irfan Fazil,2215,2000,6.0,0,46,0,0,0.0,0.0,7.67
Irfan Sajid,4451,2014,5.0,0,23,0,0,0.0,0.0,4.6
Ishtiaq Muhammad,4519,2016,3.0,0,24,0,0,0.0,0.0,8.0
"Iyer, S S",4387,2017,1.0,0,2,0,0,0.0,0.0,2.0
"Iyer, S S",4387,2019,1.0,0,13,0,0,0.0,0.0,13.0
Izatullah Dawlatzai,3828,2010,11.0,1,50,3,0,16.67,22.0,4.55
Izatullah Dawlatzai,3828,2012,14.0,2,57,5,1,11.4,16.8,4.07
Izatullah Dawlatzai,3828,2015,10.0,1,39,0,0,0.0,0.0,3.9
"Jack, S D",2010,1994,10.0,0,41,2,0,20.5,30.0,4.1
"Jack, S D",2010,1995,8.0,0,45,1,0,45.0,48.0,5.63
"Jadeja, R A",3644,2009,97.4,4,506,10,1,50.6,58.6,5.18
"Jadeja, R A",3644,2010,158.0,7,739,19,0,38.89,49.89,4.68
"Jadeja, R A",3644,2011,112.0,5,555,24,1,23.13,28.0,4.96
"Jadeja, R A",3644,2012,71.4,0,390,4,0,97.5,107.5,5.44
"Jadeja, R A",3644,2013,303.3,22,1321,52,2,25.4,35.02,4.35
"Jadeja, R A",3644,2014,160.0,6,817,25,2,32.68,38.4,5.11
"Jadeja, R A",3644,2015,91.3,0,495,10,0,49.5,54.9,5.41
"Jadeja, R A",3644,2016,48.0,0,257,3,0,85.67,96.0,5.35
"Jadeja, R A",3644,2017,92.0,1,481,8,0,60.13,69.0,5.23
"Jadeja, R A",3644,2018,74.5,3,344,14,2,24.57,32.07,4.6
"Jadeja, R A",3644,2019,129.0,1,647,12,0,53.92,64.5,5.02
"Jadeja, R A",3644,2020,58.0,1,287,6,0,47.83,58.0,4.95
"Jadhav, K M",4033,2016,18.0,0,73,6,0,12.17,18.0,4.06
"Jadhav, K M",4033,2017,74.5,0,409,10,0,40.9,44.9,5.47
"Jadhav, K M",4033,2018,41.0,1,169,6,0,28.17,41.0,4.12
"Jadhav, K M",4033,2019,64.0,0,369,5,0,73.8,76.8,5.77
Jahangir Shah,2731,1986,15.0,1,41,2,0,20.5,45.0,2.73
Jahangir Shah,2731,1988,15.0,2,69,0,0,0.0,0.0,4.6
Jahangir Shah,2731,1990,9.0,0,62,0,0,0.0,0.0,6.89
Jamaluddin Ahmed,3142,2003,4.0,1,28,0,0,0.0,0.0,7.0
"Jamieson, K A",5774,2020,20.0,1,95,3,0,31.67,40.0,4.75
"Jansen, F",2732,1996,9.0,0,62,1,0,62.0,54.0,6.89
"Jarvis, K M",3733,2009,68.5,1,422,10,0,42.2,41.3,6.13
"Jarvis, K M",3733,2011,32.0,0,210,4,0,52.5,48.0,6.56
"Jarvis, K M",3733,2012,27.0,2,172,4,0,43.0,40.5,6.37
"Jarvis, K M",3733,2013,75.0,6,417,9,0,46.33,50.0,5.56
"Jarvis, K M",3733,2018,119.5,6,591,18,1,32.83,39.94,4.93
"Jarvis, K M",3733,2019,71.0,8,276,13,1,21.23,32.77,3.89
Jasdeep Singh,4958,2019,19.0,3,104,5,1,20.8,22.8,5.47
Javed Ahmadi,3813,2010,3.0,0,16,0,0,0.0,0.0,5.33
Javed Ahmadi,3813,2012,13.0,0,68,1,0,68.0,78.0,5.23
Javed Ahmadi,3813,2014,6.0,0,39,1,0,39.0,36.0,6.5
Javed Ahmadi,3813,2015,27.5,0,123,5,1,24.6,33.4,4.42
Javed Ahmadi,3813,2016,6.0,0,22,0,0,0.0,0.0,3.67
Javed Ahmadi,3813,2017,1.0,0,7,0,0,0.0,0.0,7.0
Javed Ahmadi,3813,2018,4.0,0,19,1,0,19.0,24.0,4.75
Javed Ahmadi,3813,2019,5.3,0,25,1,0,25.0,33.0,4.55
Javed Miandad,1169,1975,19.0,2,68,3,0,22.67,38.0,3.58
Javed Miandad,1169,1976,6.0,0,31,2,0,15.5,24.0,3.88
Javed Miandad,1169,1977,14.0,1,61,0,0,0.0,0.0,3.27
Javed Miandad,1169,1978,6.0,0,26,0,0,0.0,0.0,3.25
Javed Miandad,1169,1981,1.0,0,1,0,0,0.0,0.0,1.0
Javed Miandad,1169,1982,4.0,0,22,0,0,0.0,0.0,5.5
Javed Miandad,1169,1987,3.0,0,5,1,0,5.0,18.0,1.67
Javed Miandad,1169,1988,8.0,0,55,0,0,0.0,0.0,6.88
Javed Miandad,1169,1989,3.0,0,28,1,0,28.0,18.0,9.33
Javed Omar,2733,1998,1.2,0,11,0,0,0.0,0.0,8.25
Jay Odedra,4856,2019,20.0,2,82,5,1,16.4,24.0,4.1
Jay Odedra,4856,2020,3.0,0,19,0,0,0.0,0.0,6.33
"Jayantha, W S",3163,2004,9.1,0,46,0,0,0.0,0.0,5.02
"Jayaprakashdaran, P S",3292,2005,6.0,1,21,1,0,21.0,36.0,3.5
"Jayasuriya, G S N F G",4475,2015,5.0,0,26,1,0,26.0,30.0,5.2
"Jayasuriya, G S N F G",4475,2016,11.0,0,63,0,0,0.0,0.0,5.73
"Jayasuriya, G S N F G",4475,2018,13.0,0,61,1,0,61.0,78.0,4.69
"Jayasuriya, G S N F G",4475,2019,23.0,1,127,1,0,127.0,138.0,5.52
"Jayasuriya, N G R P",4805,2018,16.0,0,95,0,0,0.0,0.0,5.94
"Jayawardene, D P M D",2104,1998,3.0,0,17,0,0,0.0,0.0,5.67
"Jayawardene, D P M D",2104,1999,74.0,0,408,6,0,68.0,74.0,5.51
"Jayawardene, D P M D",2104,2000,5.3,1,30,1,0,30.0,33.0,5.45
"Jayawardene, D P M D",2104,2001,0.1,0,4,0,0,0.0,0.0,24.0
"Jayawardene, D P M D",2104,2002,4.0,0,35,0,0,0.0,0.0,8.75
"Jayawardene, D P M D",2104,2003,2.0,0,8,0,0,0.0,0.0,4.0
"Jayawardene, D P M D",2104,2004,3.0,0,16,0,0,0.0,0.0,5.33
"Jayawardene, D P M D",2104,2005,1.0,0,6,0,0,0.0,0.0,6.0
"Jayawardene, D P M D",2104,2006,2.0,0,15,0,0,0.0,0.0,7.5
"Jayawardene, D P M D",2104,2007,2.2,0,19,0,0,0.0,0.0,8.14
"Jayawardene, D P M D",2104,2014,1.5,0,5,1,0,5.0,11.0,2.73
"Jeremy, K C B",2737,2000,8.0,0,54,1,0,54.0,48.0,6.75
"Jeremy, K C B",2737,2001,24.0,1,109,3,0,36.33,48.0,4.54
"Jesty, T E",2738,1983,18.0,0,93,1,0,93.0,108.0,5.17
"Jethi, K",3603,2008,17.0,2,85,2,0,42.5,51.0,5.0
Joginder Sharma,3244,2004,21.0,3,99,1,0,99.0,126.0,4.71
Joginder Sharma,3244,2007,4.0,0,16,0,0,0.0,0.0,4.0
"Johnson, H R",3221,2004,10.0,1,69,1,0,69.0,60.0,6.9
"Johnson, M G",3334,2005,9.0,0,64,0,0,0.0,0.0,7.11
"Johnson, M G",3334,2006,61.0,1,297,14,1,21.21,26.14,4.87
"Johnson, M G",3334,2007,123.0,7,624,26,2,24.0,28.38,5.07
"Johnson, M G",3334,2008,130.0,14,540,25,1,21.6,31.2,4.15
"Johnson, M G",3334,2009,261.4,14,1383,46,1,30.07,34.13,5.29
"Johnson, M G",3334,2010,103.3,5,512,18,1,28.44,34.5,4.95
"Johnson, M G",3334,2011,184.1,10,817,39,3,20.95,28.33,4.44
"Johnson, M G",3334,2012,43.0,1,204,6,0,34.0,43.0,4.74
"Johnson, M G",3334,2013,172.3,12,812,33,2,24.61,31.36,4.71
"Johnson, M G",3334,2014,89.5,6,432,14,0,30.86,38.5,4.81
"Johnson, M G",3334,2015,70.3,4,353,18,1,19.61,23.5,5.01
"Johnson, N C",2157,1998,69.3,3,372,5,0,74.4,83.4,5.35
"Johnson, N C",2157,1999,98.0,5,459,19,1,24.16,30.95,4.68
"Johnson, N C",2157,2000,83.0,1,389,11,0,35.36,45.27,4.69
"Johnson, R L",3121,2003,67.0,7,239,11,0,21.73,36.55,3.57
"Johnston, D T",3385,2006,24.0,4,119,1,0,119.0,144.0,4.96
"Johnston, D T",3385,2007,94.2,3,496,9,0,55.11,62.89,5.26
"Johnston, D T",3385,2008,34.0,1,155,3,0,51.67,68.0,4.56
"Johnston, D T",3385,2009,62.1,11,188,13,2,14.46,28.69,3.02
"Johnston, D T",3385,2010,123.5,15,436,20,0,21.8,37.15,3.52
"Johnston, D T",3385,2011,83.2,5,429,13,0,33.0,38.46,5.15
"Johnston, D T",3385,2012,19.0,4,57,4,0,14.25,28.5,3.0
"Johnston, D T",3385,2013,47.4,3,235,3,0,78.33,95.33,4.93
"Jones, M O",3440,2006,17.0,1,118,1,0,118.0,102.0,6.94
"Jones, M O",3440,2007,59.2,3,364,7,0,52.0,50.86,6.13
"Jones, N G",3803,2010,48.2,6,166,8,0,20.75,36.25,3.43
"Jones, N G",3803,2011,16.3,0,68,2,0,34.0,49.5,4.12
"Jones, S P",3028,2004,16.0,4,76,3,0,25.33,32.0,4.75
"Jones, S P",3028,2005,42.0,5,199,4,0,49.75,63.0,4.74
"Jongwe, L M",4319,2014,13.0,0,95,0,0,0.0,0.0,7.31
"Jongwe, L M",4319,2015,111.4,9,586,15,0,39.07,44.67,5.25
"Jongwe, L M",4319,2016,19.1,2,78,10,1,7.8,11.5,4.07
"Jonkman, M B S",3444,2006,26.0,0,113,5,0,22.6,31.2,4.35
